Gene	Labels	Color
PALM3	16	lightcyan
PALMD	1	turquoise
PAM	5	green
PAM16	5	green
PAMR1	5	green
PAN2	3	brown
PAN3	1	turquoise
PANK1	21	darkred
PANX1	5	green
PANX2	3	brown
PANX3	26	darkorange
PAOX	29	saddlebrown
PAPLN	3	brown
PAPOLA	1	turquoise
PAPPA	2	blue
PAPPA2	2	blue
PAPSS1	9	magenta
PAPSS2	5	green
PAQR3	5	green
PAQR4	4	yellow
PAQR5	1	turquoise
PAQR6	7	black
PAQR7	10	purple
PAQR8	4	yellow
PARD3B	5	green
PARD6A	3	brown
PARD6B	18	lightgreen
PARD6G	13	salmon
PARK7	13	salmon
PARL	3	brown
PARM1	2	blue
PARP1	1	turquoise
PARP12	7	black
PARP14	5	green
PARP15	18	lightgreen
PARP16	1	turquoise
PARP2	2	blue
PARP3	2	blue
PARP4	1	turquoise
PARP6	18	lightgreen
PARP8	20	royalblue
PARP9	5	green
PARPBP	21	darkred
PARVA	19	lightyellow
PARVB	13	salmon
PARVG	30	steelblue
PATL1	1	turquoise
PATL2	4	yellow
PATZ1	11	greenyellow
PAWR	2	blue
PAX2	3	brown
PAX3	39	orangered4
PAX8	3	brown
PAX9	40	mediumpurple3
PAXIP1	2	blue
PBK	2	blue
PBLD	11	greenyellow
PBRM1	35	sienna3
PBX1	47	bisque4
PBX2	8	pink
PBX3	1	turquoise
PBX4	2	blue
PBXIP1	5	green
PC	2	blue
PCBD1	4	yellow
PCBD2	2	blue
PCBP2	7	black
PCBP3	2	blue
PCBP4	11	greenyellow
PCCA	6	red
PCCB	27	white
PCDH1	3	brown
PCDH11X	17	grey60
PCDH12	1	turquoise
PCDH17	3	brown
PCDH18	4	yellow
PCDH19	17	grey60
PCDH20	5	green
PCDH7	3	brown
PCDHA11	1	turquoise
PCDHA12	3	brown
PCDHA13	48	darkslateblue
PCDHA2	3	brown
PCDHA3	4	yellow
PCDHA4	6	red
PCDHA5	1	turquoise
PCDHA6	3	brown
PCDHA7	9	magenta
PCDHA8	3	brown
PCDHA9	4	yellow
PCDHAC1	23	darkturquoise
PCDHAC2	3	brown
PCDHB10	11	greenyellow
PCDHB11	3	brown
PCDHB12	3	brown
PCDHB13	19	lightyellow
PCDHB14	20	royalblue
PCDHB15	4	yellow
PCDHB16	19	lightyellow
PCDHB2	15	midnightblue
PCDHB3	1	turquoise
PCDHB4	6	red
PCDHB5	6	red
PCDHB6	19	lightyellow
PCDHB7	3	brown
PCDHB8	6	red
PCDHB9	10	purple
PCDHGA2	1	turquoise
PCDHGA3	1	turquoise
PCDHGA8	3	brown
PCDHGB1	6	red
PCDHGB7	3	brown
PCDHGC3	3	brown
PCDHGC4	6	red
PCDHGC5	3	brown
PCGF3	1	turquoise
PCK1	2	blue
PCK2	34	darkmagenta
PCLO	3	brown
PCM1	5	green
PCMTD1	1	turquoise
PCMTD2	6	red
PCNA	7	black
PCNT	1	turquoise
PCOLCE	2	blue
PCOLCE2	43	ivory
PCP2	8	pink
PCP4	4	yellow
PCSK1	31	paleturquoise
PCSK1N	1	turquoise
PCSK5	5	green
PCSK6	2	blue
PCSK7	12	tan
PCYOX1	5	green
PCYT2	12	tan
PDAP1	7	black
PDCD1	3	brown
PDCD11	1	turquoise
PDCD1LG2	2	blue
PDCD2L	46	brown4
PDCD4	6	red
PDCD5	13	salmon
PDCD6	2	blue
PDCD6IP	1	turquoise
PDCL	1	turquoise
PDCL3	1	turquoise
PDE10A	14	cyan
PDE1A	40	mediumpurple3
PDE1B	2	blue
PDE1C	42	lightcyan1
PDE2A	4	yellow
PDE3A	14	cyan
PDE3B	36	yellowgreen
PDE4A	10	purple
PDE4B	5	green
PDE4C	3	brown
PDE4D	1	turquoise
PDE4DIP	2	blue
PDE5A	1	turquoise
PDE6B	21	darkred
PDE6C	1	turquoise
PDE6H	2	blue
PDE7A	12	tan
PDE7B	3	brown
PDE8B	15	midnightblue
PDE9A	2	blue
PDF	5	green
PDGFA	2	blue
PDGFB	2	blue
PDGFC	5	green
PDGFD	21	darkred
PDGFRA	1	turquoise
PDGFRB	2	blue
PDGFRL	34	darkmagenta
PDHA1	20	royalblue
PDHX	1	turquoise
PDIA2	3	brown
PDIA4	1	turquoise
PDIA5	2	blue
PDIK1L	3	brown
PDK1	2	blue
PDK2	6	red
PDK3	2	blue
PDK4	1	turquoise
PDLIM1	1	turquoise
PDLIM2	38	plum1
PDLIM3	1	turquoise
PDLIM4	9	magenta
PDLIM5	2	blue
PDLIM7	4	yellow
PDP2	2	blue
PDPK1	12	tan
PDPN	5	green
PDPR	6	red
PDS5A	1	turquoise
PDSS1	8	pink
PDSS2	4	yellow
PDXDC1	2	blue
PDXK	27	white
PDXP	4	yellow
PDYN	31	paleturquoise
PDZD2	5	green
PDZD4	43	ivory
PDZD7	8	pink
PDZD8	1	turquoise
PDZK1	3	brown
PDZK1IP1	10	purple
PDZRN3	6	red
PDZRN4	31	paleturquoise
PEA15	1	turquoise
PEAK1	6	red
PEAR1	6	red
PEBP4	40	mediumpurple3
PECAM1	2	blue
PECR	3	brown
PEG10	9	magenta
PEG3	2	blue
PELI2	4	yellow
PELI3	12	tan
PELO	4	yellow
PEMT	11	greenyellow
PENK	4	yellow
PER1	6	red
PER2	3	brown
PER3	6	red
PERP	6	red
PES1	10	purple
PEX10	2	blue
PEX11B	3	brown
PEX11G	11	greenyellow
PEX12	1	turquoise
PEX16	1	turquoise
PEX19	11	greenyellow
PEX2	6	red
PEX3	1	turquoise
PEX5	1	turquoise
PEX6	29	saddlebrown
PEX7	1	turquoise
PF4	25	orange
PF4V1	24	darkgrey
PFAS	21	darkred
PFDN2	12	tan
PFDN5	13	salmon
PFDN6	8	pink
PFKFB1	4	yellow
PFKFB2	6	red
PFKFB3	41	lightsteelblue1
PFKFB4	2	blue
PFKL	38	plum1
PFKM	7	black
PFKP	2	blue
PFN1	6	red
PFN2	1	turquoise
PFN4	15	midnightblue
PGA3	37	skyblue3
PGA4	26	darkorange
PGA5	2	blue
PGAM4	6	red
PGAM5	1	turquoise
PGAP1	15	midnightblue
PGAP3	11	greenyellow
PGBD5	9	magenta
PGD	5	green
PGF	2	blue
PGGT1B	1	turquoise
PGK1	2	blue
PGLS	1	turquoise
PGLYRP1	23	darkturquoise
PGLYRP2	49	plum2
PGLYRP4	3	brown
PGM1	2	blue
PGM2	1	turquoise
PGM2L1	10	purple
PGM3	1	turquoise
PGM5	4	yellow
PGP	6	red
PGR	15	midnightblue
PGRMC1	1	turquoise
PGRMC2	5	green
PHACTR1	22	darkgreen
PHACTR2	10	purple
PHACTR3	3	brown
PHACTR4	6	red
PHB	10	purple
PHB2	10	purple
PHC1	1	turquoise
PHEX	7	black
PHF1	8	pink
PHF10	45	darkorange2
PHF11	7	black
PHF12	38	plum1
PHF19	4	yellow
PHF2	4	yellow
PHF20L1	1	turquoise
PHF21B	9	magenta
PHF3	1	turquoise
PHF6	1	turquoise
PHF7	16	lightcyan
PHF8	6	red
PHGDH	2	blue
PHIP	15	midnightblue
PHKA1	5	green
PHKA2	5	green
PHKG1	20	royalblue
PHKG2	7	black
PHLDA1	7	black
PHLDA2	2	blue
PHLDA3	5	green
PHLDB1	47	bisque4
PHLDB2	10	purple
PHLDB3	3	brown
PHLPP1	3	brown
PHOSPHO1	3	brown
PHOSPHO2	5	green
PHPT1	12	tan
PHRF1	1	turquoise
PHTF1	2	blue
PHTF2	5	green
PHYHD1	12	tan
PHYHIP	9	magenta
PHYHIPL	3	brown
PI15	6	red
PI16	17	grey60
PI3	2	blue
PI4K2B	1	turquoise
PI4KA	4	yellow
PIAS3	6	red
PIAS4	13	salmon
PIBF1	1	turquoise
PICALM	1	turquoise
PID1	1	turquoise
PIEZO1	4	yellow
PIEZO2	33	darkolivegreen
PIGA	1	turquoise
PIGB	8	pink
PIGC	1	turquoise
PIGF	15	midnightblue
PIGL	9	magenta
PIGM	3	brown
PIGP	5	green
PIGQ	1	turquoise
PIGR	3	brown
PIGU	38	plum1
PIGX	5	green
PIGZ	2	blue
PIH1D2	8	pink
PIK3AP1	5	green
PIK3C2B	6	red
PIK3CA	1	turquoise
PIK3CB	2	blue
PIK3CD	18	lightgreen
PIK3CG	4	yellow
PIK3IP1	1	turquoise
PIK3R1	1	turquoise
PIK3R2	14	cyan
PIK3R3	2	blue
PIK3R5	2	blue
PIK3R6	1	turquoise
PIKFYVE	1	turquoise
PILRA	2	blue
PILRB	16	lightcyan
PIM1	2	blue
PIM2	47	bisque4
PIM3	2	blue
PIN1	10	purple
PINK1	1	turquoise
PINX1	1	turquoise
PIP	39	orangered4
PIP4K2B	4	yellow
PIP4K2C	1	turquoise
PIP5K1A	1	turquoise
PIP5K1B	5	green
PIP5K1C	27	white
PIP5KL1	2	blue
PIPOX	2	blue
PISD	9	magenta
PITPNC1	11	greenyellow
PITPNM1	7	black
PITPNM2	9	magenta
PITPNM3	3	brown
PITRM1	2	blue
PITX1	43	ivory
PITX2	2	blue
PIWIL1	3	brown
PIWIL4	6	red
PJA2	1	turquoise
PKD1	2	blue
PKD1L2	2	blue
PKD2	5	green
PKD2L1	1	turquoise
PKD2L2	8	pink
PKDCC	3	brown
PKHD1	3	brown
PKIB	43	ivory
PKIG	5	green
PKLR	44	floralwhite
PKMYT1	5	green
PKN2	1	turquoise
PKN3	6	red
PKNOX1	10	purple
PKP2	17	grey60
PKP3	2	blue
PKP4	3	brown
PLA1A	4	yellow
PLA2G10	2	blue
PLA2G12A	7	black
PLA2G15	46	brown4
PLA2G1B	26	darkorange
PLA2G2A	7	black
PLA2G2D	9	magenta
PLA2G4A	6	red
PLA2G4B	2	blue
PLA2G4C	5	green
PLA2G4D	17	grey60
PLA2G4F	3	brown
PLA2G5	4	yellow
PLA2G6	7	black
PLA2G7	5	green
PLA2R1	2	blue
PLAA	1	turquoise
PLAC1	4	yellow
PLAC8	2	blue
PLAC8L1	10	purple
PLAC9	10	purple
PLAG1	2	blue
PLAGL1	6	red
PLAGL2	6	red
PLAT	19	lightyellow
PLAU	30	steelblue
PLAUR	30	steelblue
PLB1	25	orange
PLBD1	2	blue
PLBD2	19	lightyellow
PLCB1	3	brown
PLCB2	4	yellow
PLCB4	3	brown
PLCD1	9	magenta
PLCD3	39	orangered4
PLCE1	5	green
PLCG1	1	turquoise
PLCG2	4	yellow
PLCH1	3	brown
PLCH2	3	brown
PLCL1	1	turquoise
PLCL2	2	blue
PLCXD1	2	blue
PLCXD2	15	midnightblue
PLCXD3	4	yellow
PLD1	5	green
PLD3	19	lightyellow
PLD4	2	blue
PLD6	29	saddlebrown
PLEK	1	turquoise
PLEKHA1	1	turquoise
PLEKHA4	47	bisque4
PLEKHA5	1	turquoise
PLEKHA6	3	brown
PLEKHA7	1	turquoise
PLEKHA8	2	blue
PLEKHB2	5	green
PLEKHF1	10	purple
PLEKHF2	1	turquoise
PLEKHG1	1	turquoise
PLEKHG2	30	steelblue
PLEKHG4	12	tan
PLEKHG4B	2	blue
PLEKHG5	15	midnightblue
PLEKHG6	2	blue
PLEKHG7	3	brown
PLEKHH1	3	brown
PLEKHH2	6	red
PLEKHH3	5	green
PLEKHJ1	5	green
PLEKHM1	8	pink
PLEKHN1	2	blue
PLEKHO1	6	red
PLEKHO2	1	turquoise
PLG	3	brown
PLGLB1	3	brown
PLGLB2	3	brown
PLIN1	4	yellow
PLIN2	2	blue
PLIN4	8	pink
PLIN5	9	magenta
PLK1	10	purple
PLK2	2	blue
PLK3	5	green
PLK4	4	yellow
PLK5	2	blue
PLLP	3	brown
PLN	1	turquoise
PLOD1	3	brown
PLOD2	2	blue
PLOD3	2	blue
PLP2	13	salmon
PLS1	3	brown
PLS3	1	turquoise
PLSCR1	5	green
PLSCR2	31	paleturquoise
PLSCR4	1	turquoise
PLTP	2	blue
PLVAP	3	brown
PLXDC1	2	blue
PLXDC2	3	brown
PLXNA1	6	red
PLXNA2	3	brown
PLXNA3	2	blue
PLXNA4	2	blue
PLXNB1	3	brown
PLXNB2	19	lightyellow
PLXNC1	4	yellow
PLXND1	9	magenta
PM20D1	3	brown
PM20D2	1	turquoise
PMAIP1	15	midnightblue
PMEL	10	purple
PMEPA1	2	blue
PMF1	10	purple
PMF1-BGLAP	3	brown
PML	3	brown
PMM2	1	turquoise
PMP22	7	black
PMPCB	1	turquoise
PMS1	7	black
PMVK	28	skyblue
PNCK	6	red
PNISR	1	turquoise
PNKD	19	lightyellow
PNLDC1	4	yellow
PNMA2	16	lightcyan
PNMA3	23	darkturquoise
PNMA5	2	blue
PNMA6A	4	yellow
PNMT	17	grey60
PNN	1	turquoise
PNO1	1	turquoise
PNOC	46	brown4
PNP	1	turquoise
PNPLA2	45	darkorange2
PNPLA3	17	grey60
PNPLA4	10	purple
PNPLA6	1	turquoise
PNPLA7	5	green
PNPLA8	5	green
PNPO	20	royalblue
PNPT1	1	turquoise
PNRC2	1	turquoise
POC1A	1	turquoise
POC1B	16	lightcyan
POC1B-GALNT4	6	red
PODN	4	yellow
PODNL1	9	magenta
PODXL	1	turquoise
PODXL2	5	green
POF1B	39	orangered4
POFUT1	1	turquoise
POGK	1	turquoise
POGLUT1	9	magenta
POLA1	4	yellow
POLA2	1	turquoise
POLD1	1	turquoise
POLD2	18	lightgreen
POLD4	1	turquoise
POLDIP3	7	black
POLE	5	green
POLE2	4	yellow
POLE3	6	red
POLE4	1	turquoise
POLG	1	turquoise
POLG2	28	skyblue
POLI	1	turquoise
POLK	1	turquoise
POLN	6	red
POLQ	4	yellow
POLR1A	6	red
POLR1B	11	greenyellow
POLR1C	7	black
POLR1D	5	green
POLR2A	2	blue
POLR2B	8	pink
POLR2C	20	royalblue
POLR2E	10	purple
POLR2F	20	royalblue
POLR2G	10	purple
POLR2I	1	turquoise
POLR2J2	18	lightgreen
POLR2J3	18	lightgreen
POLR2K	1	turquoise
POLR2L	20	royalblue
POLR2M	1	turquoise
POLR3F	6	red
POLR3GL	13	salmon
POLR3H	1	turquoise
POLR3K	10	purple
POLRMT	7	black
POM121	6	red
POM121C	1	turquoise
POMC	2	blue
POMP	7	black
POMZP3	18	lightgreen
PON2	5	green
PON3	36	yellowgreen
POP1	5	green
POP4	20	royalblue
POP5	18	lightgreen
POPDC2	1	turquoise
POPDC3	17	grey60
POR	2	blue
PORCN	19	lightyellow
POSTN	44	floralwhite
POTEC	26	darkorange
POTEE	33	darkolivegreen
POTEF	2	blue
POTEM	37	skyblue3
POU1F1	2	blue
POU2F2	24	darkgrey
POU3F2	3	brown
POU4F1	24	darkgrey
POU4F3	36	yellowgreen
POU5F1	8	pink
POU5F1B	3	brown
POU5F2	40	mediumpurple3
POU6F1	6	red
PP2D1	8	pink
PPA1	1	turquoise
PPA2	35	sienna3
PPAN	19	lightyellow
PPARD	2	blue
PPARG	2	blue
PPARGC1A	23	darkturquoise
PPAT	1	turquoise
PPBP	17	grey60
PPCDC	41	lightsteelblue1
PPDPF	13	salmon
PPFIA1	5	green
PPFIA2	4	yellow
PPFIA3	13	salmon
PPFIA4	2	blue
PPFIBP1	1	turquoise
PPFIBP2	2	blue
PPIAL4C	9	magenta
PPIAL4G	3	brown
PPIB	1	turquoise
PPIE	2	blue
PPIF	1	turquoise
PPIG	24	darkgrey
PPIH	4	yellow
PPIL1	5	green
PPIL2	7	black
PPIL3	7	black
PPIL4	1	turquoise
PPIL6	3	brown
PPIP5K1	10	purple
PPIP5K2	5	green
PPL	6	red
PPM1A	13	salmon
PPM1B	1	turquoise
PPM1D	1	turquoise
PPM1E	8	pink
PPM1G	7	black
PPM1H	26	darkorange
PPM1J	34	darkmagenta
PPM1K	22	darkgreen
PPM1L	6	red
PPM1M	22	darkgreen
PPM1N	2	blue
PPME1	2	blue
PPP1CA	5	green
PPP1R10	8	pink
PPP1R11	8	pink
PPP1R12A	1	turquoise
PPP1R12B	1	turquoise
PPP1R12C	22	darkgreen
PPP1R13B	3	brown
PPP1R13L	2	blue
PPP1R14A	18	lightgreen
PPP1R14B	6	red
PPP1R14C	15	midnightblue
PPP1R15A	5	green
PPP1R15B	2	blue
PPP1R16A	22	darkgreen
PPP1R16B	4	yellow
PPP1R18	8	pink
PPP1R1A	3	brown
PPP1R1B	4	yellow
PPP1R1C	2	blue
PPP1R21	15	midnightblue
PPP1R26	1	turquoise
PPP1R27	17	grey60
PPP1R32	7	black
PPP1R35	7	black
PPP1R36	6	red
PPP1R3B	2	blue
PPP1R3C	4	yellow
PPP1R3E	16	lightcyan
PPP1R3G	3	brown
PPP1R7	1	turquoise
PPP1R9A	3	brown
PPP1R9B	1	turquoise
PPP2CA	1	turquoise
PPP2R1B	6	red
PPP2R2C	3	brown
PPP2R3A	32	violet
PPP2R3C	11	greenyellow
PPP2R5A	3	brown
PPP2R5D	7	black
PPP3CA	2	blue
PPP4C	22	darkgreen
PPP4R1	1	turquoise
PPP4R4	2	blue
PPP5C	19	lightyellow
PPP6R2	1	turquoise
PPRC1	20	royalblue
PPT1	2	blue
PPT2	8	pink
PPT2-EGFL8	8	pink
PPTC7	1	turquoise
PPWD1	2	blue
PPY	36	yellowgreen
PQBP1	10	purple
PRADC1	1	turquoise
PRAF2	16	lightcyan
PRAM1	17	grey60
PRAME	3	brown
PRAMEF2	31	paleturquoise
PRB2	35	sienna3
PRB3	12	tan
PRC1	9	magenta
PRCC	22	darkgreen
PRCD	18	lightgreen
PRCP	4	yellow
PRDM1	22	darkgreen
PRDM10	1	turquoise
PRDM11	6	red
PRDM15	1	turquoise
PRDM16	40	mediumpurple3
PRDM6	41	lightsteelblue1
PRDM7	2	blue
PRDM8	4	yellow
PRDM9	26	darkorange
PRDX1	2	blue
PRDX3	1	turquoise
PRDX4	6	red
PRDX5	13	salmon
PRDX6	2	blue
PREB	7	black
PRELID2	4	yellow
PRELP	23	darkturquoise
PREP	4	yellow
PREPL	6	red
PREX2	3	brown
PRF1	4	yellow
PRG2	2	blue
PRG4	8	pink
PRH1	8	pink
PRH2	4	yellow
PRICKLE1	4	yellow
PRICKLE2	4	yellow
PRICKLE3	29	saddlebrown
PRICKLE4	1	turquoise
PRIM2	38	plum1
PRIMA1	2	blue
PRKAA1	6	red
PRKAA2	3	brown
PRKAB2	1	turquoise
PRKACB	6	red
PRKAG2	2	blue
PRKAR2A	12	tan
PRKAR2B	23	darkturquoise
PRKCA	26	darkorange
PRKCB	4	yellow
PRKCD	2	blue
PRKCE	1	turquoise
PRKCG	23	darkturquoise
PRKCH	4	yellow
PRKCI	2	blue
PRKCQ	3	brown
PRKCZ	2	blue
PRKD1	5	green
PRKD2	3	brown
PRKD3	1	turquoise
PRKDC	20	royalblue
PRKG1	1	turquoise
PRKG2	4	yellow
PRKX	3	brown
PRL	9	magenta
PRLR	5	green
PRMT1	7	black
PRMT3	1	turquoise
PRMT5	4	yellow
PRMT7	1	turquoise
PRND	32	violet
PRNP	1	turquoise
PROCA1	11	greenyellow
PROCR	39	orangered4
PRODH	7	black
PROK1	9	magenta
PROK2	17	grey60
PROKR1	3	brown
PROM1	3	brown
PROM2	39	orangered4
PROS1	1	turquoise
PROX1	3	brown
PROX2	3	brown
PROZ	25	orange
PRPF19	7	black
PRPF3	1	turquoise
PRPF31	12	tan
PRPF38A	16	lightcyan
PRPF38B	1	turquoise
PRPF39	1	turquoise
PRPF40A	5	green
PRPF40B	7	black
PRPF4B	1	turquoise
PRPF8	34	darkmagenta
PRPS1	7	black
PRPS1L1	32	violet
PRPS2	47	bisque4
PRR12	4	yellow
PRR13	1	turquoise
PRR14	7	black
PRR15	4	yellow
PRR15L	14	cyan
PRR16	3	brown
PRR19	2	blue
PRR3	8	pink
PRR4	8	pink
PRR5	7	black
PRR5-ARHGAP8	4	yellow
PRR5L	11	greenyellow
PRR7	3	brown
PRRC2A	8	pink
PRRC2B	6	red
PRRC2C	1	turquoise
PRRG1	1	turquoise
PRRG2	12	tan
PRRG4	6	red
PRRT1	8	pink
PRRT3	6	red
PRRX1	1	turquoise
PRRX2	1	turquoise
PRSS12	3	brown
PRSS16	9	magenta
PRSS21	4	yellow
PRSS22	2	blue
PRSS23	2	blue
PRSS27	5	green
PRSS3	17	grey60
PRSS35	3	brown
PRSS36	6	red
PRSS37	8	pink
PRSS48	49	plum2
PRSS53	11	greenyellow
PRSS55	33	darkolivegreen
PRSS57	4	yellow
PRSS8	2	blue
PRTFDC1	3	brown
PRTG	26	darkorange
PRTN3	39	orangered4
PRUNE2	10	purple
PRX	4	yellow
PSAP	34	darkmagenta
PSAT1	3	brown
PSCA	9	magenta
PSD	11	greenyellow
PSD3	1	turquoise
PSD4	4	yellow
PSEN2	19	lightyellow
PSENEN	19	lightyellow
PSG1	2	blue
PSG11	2	blue
PSG2	2	blue
PSG3	2	blue
PSG4	2	blue
PSG5	2	blue
PSG6	2	blue
PSG7	11	greenyellow
PSG8	2	blue
PSG9	2	blue
PSMA1	12	tan
PSMA3	1	turquoise
PSMA4	13	salmon
PSMA5	27	white
PSMA7	13	salmon
PSMB1	13	salmon
PSMB10	35	sienna3
PSMB3	13	salmon
PSMB4	13	salmon
PSMB5	13	salmon
PSMB7	11	greenyellow
PSMB8	8	pink
PSMB9	8	pink
PSMC2	1	turquoise
PSMC3IP	2	blue
PSMD1	38	plum1
PSMD10	1	turquoise
PSMD11	11	greenyellow
PSMD14	1	turquoise
PSMD3	27	white
PSMD5	1	turquoise
PSMD9	10	purple
PSME2	13	salmon
PSME4	5	green
PSMF1	7	black
PSMG2	11	greenyellow
PSMG3	13	salmon
PSMG4	22	darkgreen
PSORS1C1	8	pink
PSORS1C2	8	pink
PSPC1	1	turquoise
PSPH	1	turquoise
PSPN	19	lightyellow
PSRC1	10	purple
PSTK	3	brown
PSTPIP1	4	yellow
PSTPIP2	2	blue
PTAFR	24	darkgrey
PTAR1	1	turquoise
PTBP3	2	blue
PTCD1	19	lightyellow
PTCH1	6	red
PTCH2	33	darkolivegreen
PTCHD3	43	ivory
PTCRA	2	blue
PTEN	2	blue
PTER	1	turquoise
PTGDR	4	yellow
PTGDS	16	lightcyan
PTGER2	4	yellow
PTGER3	8	pink
PTGES	2	blue
PTGFRN	4	yellow
PTGIR	18	lightgreen
PTGIS	4	yellow
PTGR1	18	lightgreen
PTGR2	1	turquoise
PTGS1	40	mediumpurple3
PTGS2	9	magenta
PTH1R	2	blue
PTHLH	3	brown
PTK2	10	purple
PTK2B	2	blue
PTK6	24	darkgrey
PTK7	1	turquoise
PTMA	3	brown
PTMS	11	greenyellow
PTN	2	blue
PTOV1	1	turquoise
PTP4A1	2	blue
PTP4A3	2	blue
PTPMT1	21	darkred
PTPN11	1	turquoise
PTPN12	1	turquoise
PTPN13	6	red
PTPN14	6	red
PTPN18	7	black
PTPN21	1	turquoise
PTPN22	11	greenyellow
PTPN3	2	blue
PTPN5	2	blue
PTPN6	5	green
PTPN7	10	purple
PTPN9	6	red
PTPRA	7	black
PTPRB	3	brown
PTPRC	1	turquoise
PTPRD	48	darkslateblue
PTPRE	45	darkorange2
PTPRF	2	blue
PTPRG	1	turquoise
PTPRH	2	blue
PTPRK	3	brown
PTPRM	7	black
PTPRN	2	blue
PTPRN2	4	yellow
PTPRR	3	brown
PTPRS	6	red
PTPRT	3	brown
PTPRU	12	tan
PTPRZ1	4	yellow
PTRH1	2	blue
PTRH2	11	greenyellow
PTRHD1	12	tan
PTS	5	green
PTTG1	1	turquoise
PTTG1IP	5	green
PTTG2	3	brown
PTX3	4	yellow
PUF60	7	black
PUM1	1	turquoise
PUM2	1	turquoise
PURB	1	turquoise
PUS1	22	darkgreen
PUS3	9	magenta
PUSL1	1	turquoise
PVALB	26	darkorange
PVR	2	blue
PVRIG	19	lightyellow
PWP2	7	black
PWWP2A	1	turquoise
PWWP2B	2	blue
PXDC1	2	blue
PXDN	2	blue
PXK	9	magenta
PXMP2	4	yellow
PXMP4	17	grey60
PXN	2	blue
PYCARD	13	salmon
PYCR1	2	blue
PYGB	1	turquoise
PYGL	2	blue
PYGM	4	yellow
PYGO1	9	magenta
PYGO2	38	plum1
PYHIN1	30	steelblue
PYROXD2	1	turquoise
PYY	10	purple
PZP	12	tan
QKI	1	turquoise
QPCT	1	turquoise
QPCTL	12	tan
QPRT	14	cyan
QRFP	2	blue
QRFPR	2	blue
QRICH1	30	steelblue
QRICH2	18	lightgreen
QSER1	1	turquoise
QSOX1	2	blue
QTRT1	10	purple
R3HCC1	10	purple
RAB10	2	blue
RAB11A	1	turquoise
RAB11FIP1	5	green
RAB11FIP2	1	turquoise
RAB11FIP3	1	turquoise
RAB11FIP4	16	lightcyan
RAB11FIP5	2	blue
RAB13	4	yellow
RAB14	1	turquoise
RAB15	2	blue
RAB17	3	brown
RAB18	5	green
RAB19	3	brown
RAB1A	1	turquoise
RAB20	2	blue
RAB21	5	green
RAB23	15	midnightblue
RAB24	1	turquoise
RAB25	3	brown
RAB26	4	yellow
RAB27B	2	blue
RAB28	1	turquoise
RAB2A	13	salmon
RAB2B	12	tan
RAB30	1	turquoise
RAB31	5	green
RAB32	29	saddlebrown
RAB33B	1	turquoise
RAB34	12	tan
RAB37	1	turquoise
RAB38	1	turquoise
RAB3A	38	plum1
RAB3B	2	blue
RAB3C	17	grey60
RAB3D	29	saddlebrown
RAB3GAP1	1	turquoise
RAB3GAP2	20	royalblue
RAB3IL1	45	darkorange2
RAB3IP	1	turquoise
RAB40A	23	darkturquoise
RAB40B	6	red
RAB41	4	yellow
RAB42	2	blue
RAB43	23	darkturquoise
RAB4B	1	turquoise
RAB5A	1	turquoise
RAB6A	1	turquoise
RAB6B	3	brown
RAB6C	2	blue
RAB7A	1	turquoise
RAB8A	12	tan
RAB8B	2	blue
RAB9A	5	green
RABAC1	1	turquoise
RABEP1	6	red
RABGAP1	1	turquoise
RABGAP1L	6	red
RABGEF1	28	skyblue
RABGGTA	22	darkgreen
RAC2	4	yellow
RAC3	2	blue
RACGAP1	4	yellow
RAD21	1	turquoise
RAD23B	1	turquoise
RAD50	1	turquoise
RAD51	4	yellow
RAD51AP1	1	turquoise
RAD51B	1	turquoise
RAD51D	4	yellow
RAD52	8	pink
RAD54B	6	red
RAD54L	8	pink
RAD54L2	1	turquoise
RAD9A	8	pink
RADIL	2	blue
RAET1G	8	pink
RAET1L	2	blue
RAI1	1	turquoise
RAI14	5	green
RAI2	1	turquoise
RALA	11	greenyellow
RALBP1	2	blue
RALGAPA1	3	brown
RALGAPA2	6	red
RALGAPB	1	turquoise
RALGDS	2	blue
RALGPS1	3	brown
RALGPS2	1	turquoise
RALY	38	plum1
RAMP1	2	blue
RAMP2	3	brown
RAMP3	2	blue
RAN	7	black
RANBP1	12	tan
RANBP10	6	red
RANBP2	1	turquoise
RANBP3L	4	yellow
RANBP6	1	turquoise
RANBP9	1	turquoise
RANGAP1	9	magenta
RANGRF	5	green
RAP1A	1	turquoise
RAP1B	5	green
RAP1GAP	3	brown
RAP1GAP2	2	blue
RAP2A	1	turquoise
RAP2B	2	blue
RAP2C	2	blue
RAPGEF1	1	turquoise
RAPGEF2	2	blue
RAPGEF3	3	brown
RAPGEF4	6	red
RAPGEF5	6	red
RAPGEF6	1	turquoise
RAPH1	6	red
RAPSN	46	brown4
RARA	7	black
RARB	29	saddlebrown
RARG	7	black
RARRES1	1	turquoise
RARRES2	4	yellow
RASA1	2	blue
RASA2	1	turquoise
RASA3	5	green
RASA4	39	orangered4
RASAL1	3	brown
RASAL2	1	turquoise
RASAL3	1	turquoise
RASD1	11	greenyellow
RASD2	9	magenta
RASEF	6	red
RASGEF1A	4	yellow
RASGEF1B	2	blue
RASGRF1	14	cyan
RASGRF2	2	blue
RASGRP1	4	yellow
RASGRP2	9	magenta
RASGRP3	12	tan
RASGRP4	6	red
RASIP1	2	blue
RASL10B	4	yellow
RASL11A	4	yellow
RASL11B	2	blue
