Gene	Labels	Color
PARP11	5	green
PARP12	2	blue
PARP14	2	blue
PARP15	21	darkred
PARP16	17	grey60
PARP2	1	turquoise
PARP3	33	darkolivegreen
PARP4	8	pink
PARP6	30	steelblue
PARP8	2	blue
PARP9	2	blue
PARS2	22	darkgreen
PARVA	5	green
PARVB	24	darkgrey
PARVG	2	blue
PASK	7	black
PATL1	1	turquoise
PATL2	21	darkred
PATZ1	5	green
PAWR	5	green
PAX5	2	blue
PAX8	1	turquoise
PAXIP1	1	turquoise
PBK	25	orange
PBLD	13	salmon
PBX1	19	lightyellow
PBX2	1	turquoise
PBX3	5	green
PBX4	30	steelblue
PBXIP1	15	midnightblue
PC	10	purple
PCBD1	1	turquoise
PCBD2	6	red
PCBP1	1	turquoise
PCBP2	1	turquoise
PCBP3	42	lightcyan1
PCBP4	4	yellow
PCCA	4	yellow
PCCB	33	darkolivegreen
PCDH1	31	paleturquoise
PCDH10	24	darkgrey
PCDH11X	1	turquoise
PCDH11Y	11	greenyellow
PCDH12	1	turquoise
PCDH17	5	green
PCDH18	25	orange
PCDH19	9	magenta
PCDH7	0	grey
PCDH9	22	darkgreen
PCDHA10	9	magenta
PCDHA9	11	greenyellow
PCDHB10	8	pink
PCDHB13	26	darkorange
PCDHB14	6	red
PCDHB15	0	grey
PCDHB4	5	green
PCDHB5	0	grey
PCDHB8	22	darkgreen
PCDHB9	1	turquoise
PCDHGA10	5	green
PCDHGA11	1	turquoise
PCDHGA12	1	turquoise
PCDHGA2	25	orange
PCDHGA3	35	sienna3
PCDHGA4	6	red
PCDHGA5	5	green
PCDHGA6	35	sienna3
PCDHGA8	29	saddlebrown
PCDHGB1	23	darkturquoise
PCDHGB2	6	red
PCDHGB3	19	lightyellow
PCDHGB5	2	blue
PCDHGB6	2	blue
PCDHGB7	5	green
PCDHGC3	35	sienna3
PCDHGC4	1	turquoise
PCF11	1	turquoise
PCGF1	3	brown
PCGF2	11	greenyellow
PCGF3	1	turquoise
PCGF5	17	grey60
PCGF6	19	lightyellow
PCID2	13	salmon
PCIF1	1	turquoise
PCK1	2	blue
PCK2	4	yellow
PCLO	3	brown
PCMT1	7	black
PCMTD1	3	brown
PCMTD2	2	blue
PCNA	1	turquoise
PCNP	17	grey60
PCNT	1	turquoise
PCOLCE	28	skyblue
PCOLCE2	5	green
PCSK1	3	brown
PCSK1N	22	darkgreen
PCSK4	16	lightcyan
PCSK5	10	purple
PCSK6	1	turquoise
PCSK7	1	turquoise
PCSK9	2	blue
PCTP	12	tan
PCYOX1	8	pink
PCYOX1L	8	pink
PCYT1B	6	red
PCYT2	27	white
PDAP1	34	darkmagenta
PDC	35	sienna3
PDCD10	7	black
PDCD11	3	brown
PDCD1LG2	6	red
PDCD2	14	cyan
PDCD2L	20	royalblue
PDCD4	20	royalblue
PDCD5	12	tan
PDCD6	1	turquoise
PDCD7	1	turquoise
PDCL3	15	midnightblue
PDE10A	24	darkgrey
PDE12	3	brown
PDE1A	5	green
PDE1B	2	blue
PDE1C	9	magenta
PDE2A	28	skyblue
PDE3A	31	paleturquoise
PDE3B	2	blue
PDE4A	34	darkmagenta
PDE4B	2	blue
PDE4D	17	grey60
PDE4DIP	17	grey60
PDE5A	1	turquoise
PDE6A	1	turquoise
PDE6B	3	brown
PDE6D	16	lightcyan
PDE6G	15	midnightblue
PDE7A	34	darkmagenta
PDE7B	3	brown
PDE8A	9	magenta
PDE8B	42	lightcyan1
PDE9A	5	green
PDF	20	royalblue
PDGFA	2	blue
PDGFB	38	plum1
PDGFC	38	plum1
PDGFD	5	green
PDGFRA	28	skyblue
PDGFRB	42	lightcyan1
PDGFRL	1	turquoise
PDHB	1	turquoise
PDHX	7	black
PDIA2	4	yellow
PDIA3	24	darkgrey
PDIA4	9	magenta
PDIA5	9	magenta
PDIA6	40	mediumpurple3
PDIK1L	2	blue
PDK1	33	darkolivegreen
PDK2	10	purple
PDK3	9	magenta
PDK4	3	brown
PDLIM1	8	pink
PDLIM2	7	black
PDLIM3	42	lightcyan1
PDLIM4	2	blue
PDLIM5	3	brown
PDLIM7	40	mediumpurple3
PDP1	3	brown
PDP2	14	cyan
PDPK1	1	turquoise
PDPN	19	lightyellow
PDPR	1	turquoise
PDRG1	6	red
PDS5A	6	red
PDS5B	6	red
PDSS1	3	brown
PDSS2	8	pink
PDXDC1	32	violet
PDXK	9	magenta
PDXP	4	yellow
PDZD11	30	steelblue
PDZD2	1	turquoise
PDZD4	2	blue
PDZD8	3	brown
PDZD9	11	greenyellow
PDZK1	3	brown
PDZK1IP1	2	blue
PDZRN3	38	plum1
PDZRN4	2	blue
PEA15	23	darkturquoise
PEAR1	31	paleturquoise
PEBP1	1	turquoise
PEBP4	25	orange
PECAM1	2	blue
PECR	2	blue
PEG10	22	darkgreen
PEG3	13	salmon
PELI1	2	blue
PELI2	23	darkturquoise
PELI3	7	black
PELO	20	royalblue
PELP1	1	turquoise
PEMT	4	yellow
PEPD	4	yellow
PER1	1	turquoise
PER2	1	turquoise
PER3	12	tan
PERP	31	paleturquoise
PES1	20	royalblue
PET117	3	brown
PEX1	8	pink
PEX10	4	yellow
PEX11A	1	turquoise
PEX11B	33	darkolivegreen
PEX11G	15	midnightblue
PEX12	17	grey60
PEX14	3	brown
PEX16	13	salmon
PEX19	33	darkolivegreen
PEX2	7	black
PEX26	12	tan
PEX3	18	lightgreen
PEX5	6	red
PEX5L	18	lightgreen
PEX6	36	yellowgreen
PEX7	3	brown
PF4	18	lightgreen
PF4V1	42	lightcyan1
PFAS	12	tan
PFDN1	4	yellow
PFDN2	12	tan
PFDN4	34	darkmagenta
PFDN5	1	turquoise
PFDN6	11	greenyellow
PFKFB1	1	turquoise
PFKFB2	15	midnightblue
PFKFB3	5	green
PFKFB4	33	darkolivegreen
PFKL	4	yellow
PFKM	20	royalblue
PFKP	22	darkgreen
PFN2	3	brown
PFN4	3	brown
PGA3	9	magenta
PGA5	5	green
PGAM1	20	royalblue
PGAM2	11	greenyellow
PGAM4	4	yellow
PGAM5	3	brown
PGAP1	16	lightcyan
PGAP2	9	magenta
PGAP3	15	midnightblue
PGBD1	12	tan
PGBD2	3	brown
PGBD4	0	grey
PGBD5	22	darkgreen
PGD	38	plum1
PGF	10	purple
PGGT1B	4	yellow
PGK1	7	black
PGLS	4	yellow
PGM1	11	greenyellow
PGM2	7	black
PGM2L1	1	turquoise
PGM3	20	royalblue
PGM5	5	green
PGP	2	blue
PGPEP1	16	lightcyan
PGPEP1L	22	darkgreen
PGR	8	pink
PGRMC1	33	darkolivegreen
PGRMC2	3	brown
PGS1	2	blue
PHACTR1	2	blue
PHACTR2	6	red
PHACTR4	1	turquoise
PHB	20	royalblue
PHB2	13	salmon
PHC1	10	purple
PHC2	16	lightcyan
PHC3	6	red
PHEX	26	darkorange
PHF1	4	yellow
PHF13	1	turquoise
PHF19	41	lightsteelblue1
PHF2	7	black
PHF20	1	turquoise
PHF20L1	6	red
PHF21A	18	lightgreen
PHF21B	9	magenta
PHF23	40	mediumpurple3
PHF3	6	red
PHF5A	13	salmon
PHF6	43	ivory
PHF7	17	grey60
PHF8	30	steelblue
PHGDH	1	turquoise
PHIP	6	red
PHKA1	3	brown
PHKA2	14	cyan
PHKB	6	red
PHKG1	1	turquoise
PHLDA1	0	grey
PHLDA2	29	saddlebrown
PHLDA3	1	turquoise
PHLDB1	1	turquoise
PHLDB2	17	grey60
PHLDB3	4	yellow
PHLPP1	9	magenta
PHLPP2	3	brown
PHOSPHO1	2	blue
PHOSPHO2	18	lightgreen
PHPT1	6	red
PHRF1	18	lightgreen
PHTF1	19	lightyellow
PHYH	30	steelblue
PHYHD1	0	grey
PHYHIPL	5	green
PI15	31	paleturquoise
PI16	21	darkred
PI3	39	orangered4
PI4K2A	1	turquoise
PI4K2B	7	black
PI4KA	1	turquoise
PIAS1	41	lightsteelblue1
PIAS2	12	tan
PIAS3	12	tan
PIBF1	4	yellow
PICALM	6	red
PICK1	5	green
PID1	21	darkred
PIF1	28	skyblue
PIGA	21	darkred
PIGB	7	black
PIGF	1	turquoise
PIGH	14	cyan
PIGK	30	steelblue
PIGL	1	turquoise
PIGM	19	lightyellow
PIGN	3	brown
PIGO	36	yellowgreen
PIGP	1	turquoise
PIGQ	4	yellow
PIGR	31	paleturquoise
PIGS	39	orangered4
PIGT	17	grey60
PIGU	1	turquoise
PIGV	4	yellow
PIGW	11	greenyellow
PIGZ	29	saddlebrown
PIH1D1	13	salmon
PIH1D2	4	yellow
PIK3AP1	2	blue
PIK3C2A	3	brown
PIK3C2B	9	magenta
PIK3C3	10	purple
PIK3CA	5	green
PIK3CB	6	red
PIK3CD	2	blue
PIK3CG	2	blue
PIK3IP1	2	blue
PIK3R1	26	darkorange
PIK3R2	1	turquoise
PIK3R3	2	blue
PIK3R4	6	red
PIK3R5	2	blue
PIK3R6	15	midnightblue
PIKFYVE	6	red
PILRA	2	blue
PILRB	1	turquoise
PIM1	41	lightsteelblue1
PIM2	16	lightcyan
PIM3	19	lightyellow
PIN1	4	yellow
PIN4	12	tan
PINK1	16	lightcyan
PINX1	22	darkgreen
PIP4K2A	6	red
PIP5K1A	3	brown
PIP5K1B	1	turquoise
PIP5K1C	12	tan
PIP5KL1	2	blue
PIPOX	22	darkgreen
PIR	1	turquoise
PISD	1	turquoise
PITPNA	24	darkgrey
PITPNB	3	brown
PITPNC1	3	brown
PITPNM1	7	black
PITPNM2	3	brown
PITPNM3	3	brown
PITRM1	12	tan
PITX1	1	turquoise
PITX2	8	pink
PIWIL2	1	turquoise
PIWIL4	20	royalblue
PJA1	1	turquoise
PJA2	8	pink
PKD1	12	tan
PKD1L3	22	darkgreen
PKD2L1	27	white
PKD2L2	19	lightyellow
PKDCC	18	lightgreen
PKHD1L1	31	paleturquoise
PKIA	26	darkorange
PKIB	1	turquoise
PKIG	1	turquoise
PKMYT1	22	darkgreen
PKN1	4	yellow
PKN2	19	lightyellow
PKN3	1	turquoise
PKNOX1	1	turquoise
PKNOX2	29	saddlebrown
PKP2	7	black
PKP4	5	green
PLA1A	17	grey60
PLA2G10	11	greenyellow
PLA2G2A	29	saddlebrown
PLA2G3	8	pink
PLA2G4A	43	ivory
PLA2G4C	1	turquoise
PLA2G4E	1	turquoise
PLA2G5	5	green
PLA2G6	7	black
PLA2G7	15	midnightblue
PLA2R1	23	darkturquoise
PLAA	3	brown
PLAC8	2	blue
PLAC8L1	4	yellow
PLAC9	0	grey
PLAG1	9	magenta
PLAGL1	3	brown
PLAGL2	1	turquoise
PLAT	5	green
PLAU	15	midnightblue
PLAUR	2	blue
PLB1	3	brown
PLBD1	2	blue
PLBD2	1	turquoise
PLCB1	0	grey
PLCB2	2	blue
PLCB3	1	turquoise
PLCB4	1	turquoise
PLCD1	10	purple
PLCD3	5	green
PLCD4	1	turquoise
PLCE1	1	turquoise
PLCG1	1	turquoise
PLCG2	2	blue
PLCH1	31	paleturquoise
PLCH2	1	turquoise
PLCL1	5	green
PLCL2	2	blue
PLCXD1	4	yellow
PLCXD2	4	yellow
PLCXD3	33	darkolivegreen
PLD1	2	blue
PLD2	16	lightcyan
PLD3	15	midnightblue
PLD4	2	blue
PLD6	12	tan
PLEC	1	turquoise
PLEK	2	blue
PLEK2	11	greenyellow
PLEKHA1	6	red
PLEKHA2	9	magenta
PLEKHA3	6	red
PLEKHA4	1	turquoise
PLEKHA5	13	salmon
PLEKHA6	1	turquoise
PLEKHA7	9	magenta
PLEKHA8	35	sienna3
PLEKHB1	8	pink
PLEKHB2	9	magenta
PLEKHF1	23	darkturquoise
PLEKHF2	12	tan
PLEKHG1	9	magenta
PLEKHG2	30	steelblue
PLEKHG3	2	blue
PLEKHG4	15	midnightblue
PLEKHG4B	7	black
PLEKHG5	5	green
PLEKHG6	1	turquoise
PLEKHH1	1	turquoise
PLEKHH2	5	green
PLEKHH3	16	lightcyan
PLEKHJ1	13	salmon
PLEKHM1	1	turquoise
PLEKHM2	7	black
PLEKHM3	30	steelblue
PLEKHN1	19	lightyellow
PLEKHO1	23	darkturquoise
PLEKHO2	2	blue
PLG	29	saddlebrown
PLGLB1	18	lightgreen
PLGLB2	31	paleturquoise
PLIN2	13	salmon
PLIN3	4	yellow
PLIN4	1	turquoise
PLIN5	7	black
PLK1	17	grey60
PLK2	39	orangered4
PLK3	8	pink
PLK4	25	orange
PLN	8	pink
PLOD1	9	magenta
PLOD2	3	brown
PLOD3	12	tan
PLP1	22	darkgreen
PLP2	15	midnightblue
PLRG1	37	skyblue3
PLS1	3	brown
PLS3	19	lightyellow
PLSCR1	2	blue
PLSCR2	2	blue
PLSCR4	8	pink
PLTP	27	white
PLVAP	28	skyblue
PLXDC2	10	purple
PLXNA1	12	tan
PLXNA2	1	turquoise
PLXNA3	1	turquoise
PLXNA4	28	skyblue
PLXNB1	1	turquoise
PLXNB2	1	turquoise
PLXNB3	9	magenta
PLXNC1	9	magenta
PM20D2	4	yellow
PMAIP1	4	yellow
PMEL	5	green
PMEPA1	20	royalblue
PMF1	4	yellow
PMF1-BGLAP	4	yellow
PMFBP1	1	turquoise
PML	14	cyan
PMM1	1	turquoise
PMM2	3	brown
PMP22	16	lightcyan
PMPCA	2	blue
PMS1	37	skyblue3
PMVK	23	darkturquoise
PNCK	22	darkgreen
PNISR	32	violet
PNKD	15	midnightblue
PNKP	1	turquoise
PNLDC1	9	magenta
PNLIP	25	orange
PNMA1	3	brown
PNMA2	1	turquoise
PNMA3	10	purple
PNMA6A	37	skyblue3
PNMT	7	black
PNN	32	violet
PNO1	3	brown
PNP	20	royalblue
PNPLA1	2	blue
PNPLA2	18	lightgreen
PNPLA3	9	magenta
PNPLA4	1	turquoise
PNPLA6	7	black
PNPLA7	1	turquoise
PNPLA8	7	black
PNPO	12	tan
PNPT1	3	brown
PNRC1	2	blue
PNRC2	14	cyan
POC1A	5	green
POC1B	8	pink
POC5	6	red
PODN	3	brown
PODNL1	11	greenyellow
PODXL	9	magenta
PODXL2	4	yellow
POFUT1	8	pink
POFUT2	36	yellowgreen
POGK	5	green
POGLUT1	8	pink
POGZ	1	turquoise
POLA2	2	blue
POLB	7	black
POLD1	4	yellow
POLD2	22	darkgreen
POLD3	2	blue
POLD4	4	yellow
POLDIP2	13	salmon
POLDIP3	1	turquoise
POLE	1	turquoise
POLE2	3	brown
POLE3	13	salmon
POLE4	13	salmon
POLG	4	yellow
POLG2	1	turquoise
POLH	12	tan
POLK	19	lightyellow
POLL	10	purple
POLM	7	black
POLN	1	turquoise
POLQ	26	darkorange
POLR1A	3	brown
POLR1B	3	brown
POLR1C	20	royalblue
POLR1D	3	brown
POLR1E	26	darkorange
POLR2A	30	steelblue
POLR2B	24	darkgrey
POLR2C	4	yellow
POLR2D	9	magenta
POLR2E	4	yellow
POLR2F	6	red
POLR2G	13	salmon
POLR2H	13	salmon
POLR2I	6	red
POLR2J	4	yellow
POLR2J2	1	turquoise
POLR2J3	29	saddlebrown
POLR2K	13	salmon
POLR2L	6	red
POLR3A	3	brown
POLR3B	10	purple
POLR3F	3	brown
POLR3G	8	pink
POLR3GL	9	magenta
POLR3H	3	brown
POLR3K	10	purple
POLRMT	4	yellow
POM121	1	turquoise
POM121C	1	turquoise
POMC	4	yellow
POMGNT1	4	yellow
POMP	14	cyan
POMT1	4	yellow
POMT2	1	turquoise
POMZP3	18	lightgreen
PON2	3	brown
POP1	3	brown
POP4	13	salmon
POP5	20	royalblue
POP7	6	red
POPDC2	2	blue
POPDC3	24	darkgrey
POR	10	purple
PORCN	9	magenta
POSTN	28	skyblue
POT1	10	purple
POU2AF1	1	turquoise
POU2F1	6	red
POU2F2	4	yellow
POU3F2	2	blue
POU5F1	1	turquoise
POU6F1	30	steelblue
PP2D1	7	black
PPA1	24	darkgrey
PPA2	27	white
PPAN	16	lightcyan
PPARD	1	turquoise
PPARG	3	brown
PPARGC1A	17	grey60
PPARGC1B	3	brown
PPAT	20	royalblue
PPBP	2	blue
PPCDC	2	blue
PPCS	1	turquoise
PPDPF	12	tan
PPEF2	1	turquoise
PPFIA1	6	red
PPFIA3	9	magenta
PPFIA4	9	magenta
PPFIBP1	5	green
PPFIBP2	2	blue
PPHLN1	1	turquoise
PPIA	14	cyan
PPIB	5	green
PPIC	2	blue
PPID	22	darkgreen
PPIE	1	turquoise
PPIF	5	green
PPIG	32	violet
PPIH	1	turquoise
PPIL1	20	royalblue
PPIL2	12	tan
PPIL3	3	brown
PPIL4	9	magenta
PPIL6	3	brown
PPIP5K1	1	turquoise
PPL	3	brown
PPM1A	21	darkred
PPM1B	20	royalblue
PPM1D	5	green
PPM1E	16	lightcyan
PPM1F	2	blue
PPM1G	9	magenta
PPM1H	5	green
PPM1J	3	brown
PPM1K	14	cyan
PPM1L	9	magenta
PPM1M	2	blue
PPM1N	30	steelblue
PPME1	2	blue
PPOX	4	yellow
PPP1CA	3	brown
PPP1CB	8	pink
PPP1CC	9	magenta
PPP1R10	11	greenyellow
PPP1R12A	32	violet
PPP1R12B	5	green
PPP1R12C	7	black
PPP1R13B	7	black
PPP1R13L	12	tan
PPP1R14A	5	green
PPP1R14B	20	royalblue
PPP1R14C	3	brown
PPP1R15A	19	lightyellow
PPP1R15B	34	darkmagenta
PPP1R16A	4	yellow
PPP1R16B	21	darkred
PPP1R1A	5	green
PPP1R3B	18	lightgreen
PPP1R3C	19	lightyellow
PPP1R3D	2	blue
PPP1R3E	2	blue
PPP1R3F	42	lightcyan1
PPP1R3G	4	yellow
PPP1R7	1	turquoise
PPP1R8	14	cyan
PPP1R9A	22	darkgreen
PPP1R9B	1	turquoise
PPP2CA	20	royalblue
PPP2CB	20	royalblue
PPP2R1A	4	yellow
PPP2R2A	20	royalblue
PPP2R2B	21	darkred
PPP2R3A	3	brown
PPP2R3B	5	green
PPP2R3C	12	tan
PPP2R5A	23	darkturquoise
PPP2R5B	38	plum1
PPP2R5C	2	blue
PPP2R5D	32	violet
PPP2R5E	24	darkgrey
PPP3CA	9	magenta
PPP3CC	19	lightyellow
PPP3R1	17	grey60
PPP4C	3	brown
PPP4R1	20	royalblue
PPP4R2	3	brown
PPP4R4	5	green
PPP5C	17	grey60
PPP6R1	3	brown
PPP6R2	7	black
PPP6R3	6	red
PPRC1	3	brown
PPT1	15	midnightblue
PPT2-EGFL8	41	lightsteelblue1
PPTC7	23	darkturquoise
PPWD1	1	turquoise
PQBP1	6	red
PRADC1	32	violet
PRAF2	1	turquoise
PRAM1	18	lightgreen
PRAME	11	greenyellow
PRB4	11	greenyellow
PRC1	10	purple
PRCC	7	black
PRCD	31	paleturquoise
PRCP	27	white
PRDM1	5	green
PRDM10	1	turquoise
PRDM11	7	black
PRDM15	21	darkred
PRDM16	4	yellow
PRDM2	1	turquoise
PRDM4	1	turquoise
PRDM5	24	darkgrey
PRDM6	31	paleturquoise
PRDM7	1	turquoise
PRDM8	2	blue
PRDX1	14	cyan
PRDX2	13	salmon
PRDX3	33	darkolivegreen
PRDX4	33	darkolivegreen
PRDX5	1	turquoise
PRDX6	5	green
PREB	20	royalblue
PRELID1	20	royalblue
PRELID2	3	brown
PRELP	1	turquoise
PREP	3	brown
PREPL	19	lightyellow
PREX1	2	blue
PREX2	31	paleturquoise
PRF1	21	darkred
PRG4	38	plum1
PRICKLE1	5	green
PRICKLE2	9	magenta
PRICKLE3	1	turquoise
PRICKLE4	1	turquoise
PRIM1	2	blue
PRIM2	1	turquoise
PRKAA1	9	magenta
PRKAA2	1	turquoise
PRKAB1	16	lightcyan
PRKAB2	8	pink
PRKACB	6	red
PRKAG1	1	turquoise
PRKAG2	23	darkturquoise
PRKAR1A	4	yellow
PRKAR1B	10	purple
PRKAR2A	2	blue
PRKAR2B	1	turquoise
PRKCA	12	tan
PRKCB	2	blue
PRKCD	1	turquoise
PRKCE	0	grey
PRKCG	1	turquoise
PRKCH	28	skyblue
PRKCI	3	brown
PRKCQ	5	green
PRKCSH	20	royalblue
PRKCZ	10	purple
PRKD1	26	darkorange
PRKD2	30	steelblue
PRKD3	8	pink
PRKDC	8	pink
PRKG1	1	turquoise
PRKRA	18	lightgreen
PRKRIP1	1	turquoise
PRKX	24	darkgrey
PRLHR	5	green
PRLR	5	green
PRMT2	41	lightsteelblue1
PRMT3	3	brown
PRMT5	3	brown
PRMT6	3	brown
PRMT7	4	yellow
PRND	16	lightcyan
PRNP	8	pink
PROCA1	1	turquoise
PROCR	17	grey60
PROK1	27	white
PROK2	2	blue
PROM1	31	paleturquoise
PROM2	1	turquoise
PROS1	3	brown
PROX1	41	lightsteelblue1
PROX2	1	turquoise
PROZ	1	turquoise
PRPF19	17	grey60
PRPF31	7	black
PRPF38A	9	magenta
PRPF4	3	brown
PRPF40B	9	magenta
PRPF4B	6	red
PRPF8	11	greenyellow
PRPH2	1	turquoise
PRPS1	3	brown
PRPS2	3	brown
PRPSAP1	5	green
PRPSAP2	37	skyblue3
PRR11	7	black
PRR13	4	yellow
PRR14	30	steelblue
PRR15	5	green
PRR16	6	red
PRR22	7	black
PRR3	11	greenyellow
PRR5	10	purple
PRR5L	2	blue
PRR7	21	darkred
PRRC1	8	pink
PRRC2A	11	greenyellow
PRRC2B	12	tan
PRRC2C	6	red
PRRG1	13	salmon
PRRG2	25	orange
PRRG4	2	blue
PRRT1	11	greenyellow
PRRT2	1	turquoise
PRRT3	36	yellowgreen
PRRT4	5	green
PRRX1	26	darkorange
PRSS23	3	brown
PRSS27	5	green
PRSS35	5	green
PRSS36	18	lightgreen
PRSS48	11	greenyellow
PRSS53	1	turquoise
PRSS57	35	sienna3
PRSS8	1	turquoise
PRTFDC1	23	darkturquoise
PRTG	26	darkorange
PRUNE2	24	darkgrey
PRX	7	black
PSAP	15	midnightblue
PSAT1	8	pink
PSCA	39	orangered4
PSD	7	black
PSD3	3	brown
PSD4	4	yellow
PSEN2	10	purple
PSENEN	13	salmon
PSG1	3	brown
PSG2	11	greenyellow
PSG3	37	skyblue3
PSG4	28	skyblue
PSG5	2	blue
PSG7	11	greenyellow
PSIP1	20	royalblue
PSKH1	12	tan
PSMA1	14	cyan
PSMA2	14	cyan
PSMA3	12	tan
PSMA4	14	cyan
PSMA5	14	cyan
PSMA6	14	cyan
PSMA7	13	salmon
PSMB1	13	salmon
PSMB10	4	yellow
PSMB2	3	brown
PSMB3	27	white
PSMB4	13	salmon
PSMB5	14	cyan
PSMB6	6	red
PSMB7	14	cyan
PSMB8	11	greenyellow
PSMC1	14	cyan
PSMC2	14	cyan
PSMC3	14	cyan
PSMC3IP	8	pink
PSMC4	11	greenyellow
PSMC5	1	turquoise
PSMC6	14	cyan
PSMD1	3	brown
PSMD10	37	skyblue3
PSMD11	3	brown
PSMD12	3	brown
PSMD13	14	cyan
PSMD14	14	cyan
PSMD2	20	royalblue
PSMD3	32	violet
PSMD4	13	salmon
PSMD5	20	royalblue
PSMD6	14	cyan
PSMD7	15	midnightblue
PSMD8	13	salmon
PSMD9	4	yellow
PSME1	12	tan
PSME2	20	royalblue
PSME3	15	midnightblue
PSME4	23	darkturquoise
PSMF1	0	grey
PSMG1	14	cyan
PSMG2	13	salmon
PSMG4	34	darkmagenta
PSPC1	34	darkmagenta
PSPH	33	darkolivegreen
PSRC1	8	pink
PSTK	2	blue
PSTPIP1	2	blue
PSTPIP2	2	blue
PTAFR	2	blue
PTAR1	8	pink
PTBP1	4	yellow
PTBP2	34	darkmagenta
PTCD1	4	yellow
PTCD2	7	black
PTCD3	8	pink
PTCH1	21	darkred
PTCH2	1	turquoise
PTCRA	30	steelblue
PTDSS1	8	pink
PTDSS2	10	purple
PTER	8	pink
PTGDR	21	darkred
PTGDS	15	midnightblue
PTGER2	5	green
PTGER3	7	black
PTGER4	2	blue
PTGES	33	darkolivegreen
PTGES2	4	yellow
PTGES3	17	grey60
PTGFR	16	lightcyan
PTGFRN	7	black
PTGIR	2	blue
PTGIS	5	green
PTGR1	12	tan
PTGS1	2	blue
PTGS2	39	orangered4
PTH1R	3	brown
PTHLH	26	darkorange
PTK2	6	red
PTK2B	2	blue
PTK6	1	turquoise
PTK7	10	purple
PTMA	12	tan
PTMS	7	black
PTN	42	lightcyan1
PTOV1	4	yellow
PTP4A1	8	pink
PTP4A2	23	darkturquoise
PTP4A3	11	greenyellow
PTPDC1	3	brown
PTPMT1	30	steelblue
PTPN1	1	turquoise
PTPN11	24	darkgrey
PTPN12	17	grey60
PTPN13	5	green
PTPN14	9	magenta
PTPN18	1	turquoise
PTPN2	1	turquoise
PTPN21	3	brown
PTPN22	21	darkred
PTPN23	1	turquoise
PTPN3	1	turquoise
PTPN4	6	red
PTPN6	2	blue
PTPN7	36	yellowgreen
PTPN9	16	lightcyan
PTPRA	9	magenta
PTPRB	42	lightcyan1
PTPRC	2	blue
PTPRCAP	11	greenyellow
PTPRD	5	green
PTPRE	2	blue
PTPRF	1	turquoise
PTPRG	3	brown
PTPRH	1	turquoise
PTPRJ	2	blue
PTPRK	7	black
PTPRM	38	plum1
PTPRN	0	grey
PTPRN2	6	red
PTPRO	7	black
PTPRS	7	black
PTPRT	3	brown
PTPRU	15	midnightblue
PTPRZ1	5	green
PTRH2	7	black
PTRHD1	13	salmon
PTS	1	turquoise
PTTG1	25	orange
PTTG1IP	35	sienna3
PTX3	7	black
PUF60	4	yellow
PUM1	1	turquoise
PUM2	6	red
PURB	3	brown
PURG	5	green
PUS1	3	brown
PUS10	6	red
PUS3	10	purple
PUS7	3	brown
PUS7L	19	lightyellow
PUSL1	4	yellow
PVR	3	brown
PVRIG	2	blue
PWP1	14	cyan
PWP2	3	brown
PWWP2A	19	lightyellow
PWWP2B	10	purple
PXDN	7	black
PXK	9	magenta
PXMP2	3	brown
PXMP4	10	purple
PXN	9	magenta
PYCARD	2	blue
PYCR1	9	magenta
PYCR2	15	midnightblue
PYGB	36	yellowgreen
PYGL	24	darkgrey
PYGM	7	black
PYGO1	0	grey
PYGO2	7	black
PYHIN1	21	darkred
PYROXD1	19	lightyellow
PYROXD2	10	purple
PYY	9	magenta
PZP	15	midnightblue
QDPR	3	brown
QKI	8	pink
QPCT	17	grey60
QPCTL	9	magenta
QPRT	33	darkolivegreen
QRICH1	4	yellow
QRICH2	27	white
QRSL1	19	lightyellow
QSER1	6	red
QSOX1	4	yellow
QSOX2	1	turquoise
QTRT1	4	yellow
R3HCC1	10	purple
R3HDM1	14	cyan
R3HDM2	14	cyan
RAB11A	1	turquoise
RAB11B	1	turquoise
RAB11FIP1	2	blue
RAB11FIP2	8	pink
RAB11FIP3	9	magenta
RAB11FIP4	6	red
RAB11FIP5	1	turquoise
RAB13	1	turquoise
RAB14	8	pink
RAB15	2	blue
RAB18	10	purple
RAB1A	17	grey60
RAB1B	4	yellow
RAB20	16	lightcyan
RAB21	23	darkturquoise
RAB23	3	brown
RAB24	2	blue
RAB26	1	turquoise
RAB27A	6	red
RAB27B	19	lightyellow
RAB2A	7	black
RAB30	19	lightyellow
RAB31	39	orangered4
RAB32	13	salmon
RAB33A	7	black
RAB33B	34	darkmagenta
RAB34	13	salmon
RAB35	4	yellow
RAB37	2	blue
RAB38	7	black
RAB39B	6	red
RAB3A	23	darkturquoise
RAB3B	3	brown
RAB3D	2	blue
RAB3GAP2	8	pink
RAB3IL1	36	yellowgreen
RAB3IP	10	purple
RAB40A	21	darkred
RAB40B	20	royalblue
RAB40C	3	brown
RAB42	1	turquoise
RAB43	10	purple
RAB44	1	turquoise
RAB4A	22	darkgreen
RAB5B	16	lightcyan
RAB5C	4	yellow
RAB6A	7	black
RAB6B	28	skyblue
RAB7A	1	turquoise
RAB7B	15	midnightblue
RAB8A	21	darkred
RAB8B	1	turquoise
RAB9B	25	orange
RABAC1	13	salmon
RABEP1	43	ivory
RABEP2	20	royalblue
RABEPK	1	turquoise
RABGAP1	6	red
RABGAP1L	6	red
