GeneName	decidua_induced abortion_rep1	decidua_induced abortion_rep2	decidua_induced abortion_rep3	decidua_recurrent spontaneous abortion_rep1	decidua_recurrent spontaneous abortion_rep2	decidua_recurrent spontaneous abortion_rep3
FAM204A	8.62242	6.71998	7.62095	8.59555	7.24438	9.0176
FAM205A	0.0547161	0.00751798	0.030144	0	0.0103545	0.022478
FAM205B	0.00222422	0.00519162	0	0	0	0.0103229
FAM206A	3.63848	6.16037	9.47525	7.37421	6.47013	8.08524
FAM207A	164.093	30.6048	22.9368	35.4388	20.3186	81.9378
FAM208A	5.47289	6.12322	8.53619	5.19271	6.79996	6.15885
FAM208B	1.65668	0	4.1494	3.39077	4.22665	29.217
FAM209A	1.19725	0	0.439634	0.824348	0	0
FAM209B	1.19725	47.929	53.0394	0.248692	0.184309	0.134408
FAM20A	48.4502	73.4945	17.4718	0	14.6645	14.0042
FAM20B	5.67972	2.91215	4.90777	6.94393	5.29548	5.95842
FAM20C	24.8945	38.9695	19.4912	15.5324	13.8703	20.8045
FAM210A	1.25897	1.36177	1.85233	2.46286	2.25564	2.00475
FAM210B	6.53264	7.41907	13.8388	16.163	16.1318	13.8093
FAM211A	0	0	0	0	0	0
FAM211B	9.18959	9.76882	5.47195	7.18961	9.46528	8.77437
FAM212A	4.94171	4.40298	4.37816	1.5651	1.41507	3.36978
FAM212B	3.17664	1.66937	2.47373	3.7115	1.59008	1.91924
FAM213A	7.10575	7.88324	15.2844	8.4825	8.89688	10.1204
FAM213B	3.29893	4.12303	5.64973	3.61765	4.12248	4.63254
FAM214A	7.52895	8.54244	10.7949	31.9469	8.3934	14.8341
FAM214B	12.1463	16.2798	9.49715	9.44942	10.6136	12.2219
FAM215A	0.0454942	0	0	0	0.116316	0.0282361
FAM216A	0	0	0	0	0	0
FAM216B	0.0680335	0.16897	0.143725	0.0673363	0.0205804	0.0842511
FAM217A	0	0	0	0	0	0
FAM217B	1.11709	0.870444	1.34083	0.89822	0.80223	1.1499
FAM21A	3.63963	5.83921	8.44055	6.57139	10.2488	8.06555
FAM21B	3.63963	5.83921	8.44055	6.57139	10.2488	8.06555
FAM21C	11.9697	13.6753	12.128	10.607	12.4846	11.632
FAM22A	2.50073	3.03321	2.28348	1.22074	3.06078	1.77316
FAM22D	0.287879	3.03321	0.68851	0.447091	3.06078	0.665575
FAM22F	0.0502804	0.261433	0.701496	0.0591752	0.499161	0.0939155
FAM22G	0.52663	0.674852	2.10256	0.145339	0	0
FAM24A	0	0	0	0	0	0
FAM24B	5.2269	4.1508	2.59941	3.07544	0.97463	1.9763
FAM24B-CUZD1	5.2269	4.1508	2.59941	3.07544	0.97463	1.9763
FAM25A	0.160941	0	0.178445	0.673706	0.912362	47.1436
FAM25C	0	0	0	0	1.35811	0
FAM25G	0	0	0	0	5.19748	0
FAM26D	0	0.0279073	0	0	0	0
FAM26E	1.36676	1.04458	1.105	2.50222	0.884677	1.06973
FAM26F	14.0457	17.9855	5.01714	7.22905	2.91766	12.0116
FAM27A	11.0675	8.52472	6.87338	4.62968	4.75747	2.95733
FAM27B	5.58997	7.76024	6.68441	5.12289	10.4202	4.00497
FAM27C	3.35114	4.50948	4.47566	2.68425	2.89196	2.06038
FAM27L	0	0	0	0	0	0
FAM32A	53.8206	55.5518	53.1953	56.251	40.5082	53.4107
FAM35A	8.70068	11.293	11.3993	9.15494	7.82334	7.22308
FAM35B	0.365718	0.150028	0.288692	0.243797	0.339692	0.377701
FAM35B2	0.608241	0.236198	0.452696	0.432263	0.455339	0.559105
FAM3A	15.4381	33.9254	24.1349	19.4532	20.5812	33.5844
FAM3B	0.836919	0.994556	1.25544	0.658069	2.3842	32.4849
FAM3C	21.6608	38.7261	59.4838	39.7911	71.972	58.2183
FAM3D	1.26199	1.15926	1.54914	0.832663	1.17855	0.427581
FAM40A	6.58137	6.79701	9.71711	14.4388	12.263	11.0833
FAM40B	0.0870546	0.316513	0.193928	0.16937	0.84493	0.219842
FAM41AY1	0	0	0	0	0	0
FAM41AY2	0	0	0	0	0	0
FAM41C	0.516771	0.328649	0.249454	0.311688	0.286352	0.207569
FAM43A	2.41855	6.72225	7.64088	8.27146	13.8177	4.6375
FAM43B	0.387622	0.453458	0.552848	0.166165	0.582867	0.551943
FAM45A	76.527	23.297	9.38433	10.0364	10.0436	10.723
FAM45B	0.909082	1.077	0.926647	1.5145	1.13015	1.14714
FAM46A	3.92376	3.92	8.33355	2.59994	3.59458	4.04359
FAM46B	0.995038	1.51951	2.80378	0.697037	0.354252	0.933625
FAM46C	4.88983	3.51408	4.46668	7.48076	7.95243	5.5422
FAM46D	0	0.0326939	0	0	0.0301136	0
FAM47A	0	0.0129723	0	0	0	0.0130036
FAM47B	0	0.0160723	0	0	0	0.0242464
FAM47C	0	0.00992014	0	0	0	0.00495595
FAM47E	2.53158	6.68236	7.62709	6.48473	7.70357	6.57376
FAM47E-STBD1	2.53158	6.68236	7.62709	6.48473	7.70357	6.57376
FAM48A	31.7518	12.7618	12.2192	27.9041	15.0403	11.3462
FAM48B1	0	0	0.0251985	0	0.00866411	0
FAM48B2	0	0	0.00551599	0	0	0.0343459
FAM49A	2.71476	2.59481	3.13342	3.23421	4.31002	4.88839
FAM49B	5.56637	28.6076	11.0164	15.385	17.048	26.1308
FAM50A	105.233	115.405	69.5448	90.9775	59.6283	96.9624
FAM50B	2.32562	4.41974	5.41195	2.37009	2.74149	3.38992
FAM53A	0.121574	0.237129	0.948972	0.346954	1.3452	0.428104
FAM53B	13.1075	11.7634	14.0619	21.1266	11.7853	19.2674
FAM53C	3.62924	7.53085	7.77446	9.70829	10.6233	6.85099
FAM54A	0.384107	0.759289	1.25921	0.342867	0.706708	1.15269
FAM54B	26.6012	22.9558	26.2463	27.8266	23.6383	24.9301
FAM55A	0.0312574	0	0	0.152585	0	0.0457154
FAM55B	0.0835915	0	0.0951345	0.104009	0.204724	0.168396
FAM55C	6.11204	3.62524	9.79454	12.6534	10.8719	10.4979
FAM55D	0	0.047205	0	0.0237912	0.0218377	0.0711868
FAM57A	4.58741	9.37232	8.33308	7.4718	8.74402	0
FAM57B	0.138122	0.017981	0.0581221	0.0136164	0.0250072	0.0634226
FAM58A	22.3333	19.2297	14.6528	13.6848	11.7113	21.6218
FAM58BP	0	0.0394879	0	0	0	0.0407302
FAM59A	0.868497	0.878106	1.79775	1.49608	2.31609	1.11114
FAM59B	0.352972	0.690718	1.94082	0.467676	0.82737	1.507
FAM5B	19.9459	8.01545	15.0905	3.97191	1.95036	10.1865
FAM5C	0	0.0459716	0.120162	0.0086612	0.0397189	0
FAM60A	3.6519	7.80453	11.6737	11.5173	28.0373	18.5963
FAM63A	9.4409	17.3788	13.1914	12.3787	17.4047	14.8215
FAM63B	0.968818	0.385539	2.75825	3.10816	3.29862	3.11791
FAM64A	0.59786	1.23231	1.29425	0.464007	0.873324	1.58706
FAM65A	48.5337	21.1405	22.3503	17.028	24.0768	19.7892
FAM65B	8.43349	9.55874	6.31364	9.28554	12.4389	2.56517
FAM65C	2.24968	4.92463	4.85072	6.85032	5.23346	7.3376
FAM66A	0	0.407736	1.47527	0.176325	0.740264	0.0760024
FAM66B	0.203435	0.138296	0.404365	0.795789	0.991103	1.16122
FAM66C	0.301387	0.719794	0.766905	0.351864	0	0.454814
FAM66D	0.272624	0.249781	1.47527	0.219067	0.22707	0.545423
FAM66E	0.0320693	0.0502074	0.135956	0.130597	0.150545	0.0613038
FAM69A	0	0	0	24.8383	0	0
FAM69B	2.89435	6.5363	4.7531	3.23928	5.29349	5.93648
FAM69C	0	0	0.0135431	0.0126909	0.10486	0.0422065
FAM70A	0.212957	0.124973	0.176574	0.366079	0.125312	0.190951
FAM70B	6.47246	9.74254	6.00337	7.44189	8.53581	5.45077
FAM71A	0	0.0724102	0	0.0218763	0	0.00727012
FAM71B	0	0	0	0	0	0.0254654
FAM71C	0	0	0.0599706	0.0842971	0.0903187	0.158955
FAM71D	0	0	0.0157336	0	0	0
FAM71E1	0	0	0	0	0	0
FAM71E2	0	0	0	0	0	0.0154997
FAM71F1	0	0.203771	0.148464	0	0.0710076	0.0411763
FAM71F2	0.428053	0.840494	1.44386	0.731619	1.06908	0.757726
FAM72A	0.419379	0.478864	1.86297	0.369034	0.390122	1.46365
FAM72B	0.410554	0.485033	0.545906	1.20259	0.829094	1.01552
FAM72D	0.306751	0.929431	0.679709	0.512421	0.504546	0.790743
FAM73A	1.41641	1.42567	2.03049	2.07108	3.85657	2.03882
FAM73B	7.61551	8.09958	10.5695	8.22791	7.49396	9.67347
FAM74A1	0.0127206	0.024311	0.00786681	0	0.00293426	0.00703431
FAM74A2	0.00635232	0.0135969	0	0	0.0015216	0.00163378
FAM74A3	0.0104501	0.0101023	0.00742368	0	0.016983	0.0066357
FAM74A4	0.00635232	0.0135969	0	0	0.0015216	0.00163378
FAM75A1	0.00218492	0.00153112	0	0	0.000753244	0
FAM75A2	0.00218492	0.00153112	0	0	0.000753244	0
FAM75A3	0	0.0114877	0	0	0.000753527	0.000763382
FAM75A4	0	0.0301256	0	0	0.000751126	0.00152189
FAM75A5	0	0.015056	0	0	0.000753244	0.00152619
FAM75A6	0.00219064	0.0150955	0	0	0.000755233	0.00153022
FAM75A7	0	0.015056	0	0	0.000753244	0.00152619
FAM75C1	0	0.0129167	0	0.129512	0.00593605	0.0279242
FAM75C2	0.00740797	0.0497649	0	0.11649	0	0.010795
FAM75D1	0	0	0	0	0	0.0198587
FAM75D3	0	0	0.00261056	0	0.00224139	0.00648675
FAM75D4	0	0	0.00261278	0	0.00224331	0.00649229
FAM75D5	0	0.00660375	0	0	0	0.00328758
FAM76A	2.59296	2.34595	3.67247	2.69567	2.51585	3.6368
FAM76B	1.28699	1.73356	3.40432	2.44162	4.52006	4.02714
FAM78A	2.549	6.69637	3.61931	3.0968	7.14302	3.99086
FAM78B	0.576169	0.483514	0.54953	0.740277	0.879266	1.96624
FAM81A	0.0726497	0.457585	0.822824	0.184548	0.652733	0.612601
FAM81B	0.464539	0.24982	0.18417	0.0345182	0	0.172527
FAM82A1	2.33613	2.36204	4.0101	1.7428	0	2.98014
FAM82A2	12.833	17.6128	26.5528	16.9745	22.6786	24.4471
FAM82B	6.45932	7.43721	9.90167	5.97267	10.3153	9.57051
FAM83A	0.00241665	0.0339082	0	0.0425833	0.0586007	0
FAM83B	0.0177883	0.135156	0.217226	0.0391433	0.272792	0.093539
FAM83C	0	0.0103966	0	0	0	0.0363763
FAM83D	0.641026	0.623209	0.847514	0.763741	1.10969	1.52214
FAM83E	2.05745	4.69274	3.81844	3.22319	5.94374	4.94361
FAM83F	1.57178	3.17044	3.6292	1.17413	1.89203	0.75598
FAM83G	0	0.912647	3.99476	3.06131	3.31735	2.19791
FAM83H	2.6008	4.4289	6.16369	3.1766	7.59199	3.48172
FAM84A	0.67738	1.3228	2.8568	1.87775	3.86358	1.20435
FAM84B	7.0009	17.2173	24.5536	7.0101	29.3856	22.8065
FAM86A	12.5495	10.535	10.4751	7.46825	4.65905	8.45029
FAM86B1	2.35671	3.89673	3.30621	4.00627	0.901315	2.19233
FAM86B2	2.35671	3.89673	3.30621	4.00627	0.564344	2.19233
FAM86C1	1.71933	2.99844	3.3668	2.04037	1.58441	2.69124
FAM86C2P	2.2729	2.45401	2.57635	0.423558	0.473272	1.70359
FAM86DP	4.64653	5.3149	2.79356	4.27286	3.04313	3.2886
FAM86EP	1.77953	1.24351	1.66181	1.06905	1.42856	1.39603
FAM86FP	2.79687	0.692473	0.414282	0.892997	1.26196	0.768684
FAM86HP	7.75874	5.05655	4.9557	3.02404	1.30136	5.65054
FAM89A	54.2058	37.222	52.25	131.432	55.131	82.9174
FAM89B	23.1132	84.2219	68.3593	67.5712	55.4314	74.3746
FAM8A1	2.08366	3.7748	6.61034	5.60853	6.93973	6.38785
FAM90A1	0.603819	0.408152	0.3806	0.157745	0	0.160366
FAM90A10	0	0	0	0	0.00346012	0
FAM90A10P	0	0	0	0	0.00346012	0
FAM90A13	0.0145343	0	0.00637866	0	0.0143487	0
FAM90A14	0.0145343	0	0.00637866	0	0.0152137	0
FAM90A19	0	0	0	0	0.00321143	0
FAM90A20	0.0264928	0	0.199427	0	0.0371963	0.0297198
FAM90A25P	0.0883187	0.22645	0.182832	0.0539365	0.0155349	0.102703
FAM90A27P	0	0	0	0	0	0.0593602
FAM90A2P	0.0223615	0.238318	0.153753	0	0	0.0970236
FAM90A5	0.0145343	0	0.00526933	0	0.011213	0
FAM90A7	0.0213961	0.0532842	0.0109381	0.026125	0.00872496	0.00893589
FAM90A7P	0.0213961	0.0532842	0.0109381	0.026125	0.00872496	0.00893589
FAM90A8	0	0	0	0	0.00321143	0
FAM90A9	0.0220774	0	0	0	0	0
FAM91A1	4.91185	3.21524	5.07882	8.40597	8.90813	9.26745
FAM91A2	4.13677	5.70658	4.43186	5.67867	7.28811	5.10194
FAM92A1	9.60466	5.89232	8.03486	8.76994	3.16503	9.05699
FAM92A3	0.00237053	0.000684437	0	0	0.00205418	0.000833737
FAM92B	0.445841	0.885121	0.147225	0.0551853	0.0633469	0.100989
FAM95B1	1.01242	2.84645	2.03319	2.62971	3.79305	3.03938
FAM96A	13.5554	23.4552	22.0455	22.1394	21.2642	25.5536
FAM96B	107.138	127.938	87.5466	95.8666	74.5821	125.945
FAM98A	11.4125	9.40744	18.6907	19.8936	18.2415	19.2317
FAM98B	4.51944	4.91893	9.53971	7.84218	8.50681	10.3245
FAM98C	12.6903	9.35915	7.54305	4.77512	5.51814	8.29514
FAM99A	0	0	0	0	0	0
FAM99B	0	0	0	0	0	0
FAM9A	0	0	0	0.0178631	0	0
FAM9B	0.305724	0.14407	0.235984	0.525294	0.305695	0.537287
FAM9C	0	0	0.119809	0	0	0
FAN1	6.03051	6.95184	5.14173	2.84611	4.04585	3.74159
FANCA	2.46102	6.16536	3.31537	2.68017	4.07223	3.61063
FANCB	0.206682	0.0878691	0.0706429	0.11584	0.174528	0.120856
FANCC	2.14252	1.89368	3.37789	2.49273	0	2.86818
FANCD2	0.984789	1.35215	1.68786	1.02289	2.02675	1.39735
FANCE	0.862546	5.18259	1.66262	1.69962	6.07871	2.43644
FANCF	1.57822	1.85447	3.80801	2.08517	1.90277	3.04196
FANCG	8.28508	8.20744	6.54072	101.626	5.4546	157.69
FANCI	7.12513	1.37435	1.57816	0	2.34851	2.75166
FANCL	24.4252	14.5402	16.6201	22.4902	6.95613	19.5618
FANCM	0.266902	0.334994	1.57369	0.707129	0.794245	0.423688
FANK1	5.61226	5.45072	5.66758	0	0	0
FAP	300.792	114.439	14.8637	96.4378	25.2766	53.3736
FAR1	5.19271	7.26347	11.7531	11.1463	9.31833	13.3445
FAR2	0.487247	0	0	0	0	2.31643
FARP1	9.56158	19.7191	16.4813	26.686	21.5809	18.0689
FARP2	0	0	0	0	3.3271	0
FARS2	22.7718	22.0448	8.3991	8.16978	6.86886	13.9593
FARSA	20.2847	47.6557	40.5576	29.3762	34.3105	35.9152
FARSB	12.016	16.3711	19.3	21.6118	9.67165	23.0605
FAS	0	4.23226	0	0	0	0
FAS-AS1	143.585	246.485	400.966	254.154	218.785	443.791
FASLG	2.38529	3.14842	7.87394	4.44046	6.48218	9.67633
FASN	17.4304	29.4919	17.4277	10.0739	19.5738	13.7267
FASTK	56.0659	58.9234	41.2627	37.2989	26.993	42.2841
FASTKD1	3.15775	3.09082	5.03172	4.30636	3.69319	8.90841
FASTKD2	1.88849	2.1433	3.70703	6.94659	6.20539	7.0351
FASTKD3	4.88372	2.70754	3.48874	3.94353	1.97334	4.69647
FASTKD5	4.2791	5.33469	7.5497	5.38243	7.0075	6.62744
FAT1	1.14477	9.21543	3.07662	1.63659	3.23403	1.20863
FAT2	0.363996	5.53188	0.0634079	0.0588281	7.62959	0
FAT3	0.00139962	0.00815833	0	0.0048828	0.0120378	0.0121209
FAT4	0.922214	0.372939	1.08822	2.89809	1.00734	0.990087
FATE1	0.0607225	0.071532	0	0.0548976	0	0.0183708
FAU	1103.19	1068.7	768.048	634.115	610.295	1471.1
FAXC	0.0248337	0.028965	0.0283002	0.0361584	0.0757665	0.0756184
FBF1	5.20499	2.54718	3.70384	2.27312	3.55962	2.6349
FBL	117.949	138.758	153.041	99.775	91.9891	167.995
FBLIM1	12.6823	40.7722	32.4488	32.0356	34.8871	29.0312
FBLL1	0.399758	0.253608	0.296765	0.890062	3.15247	0.577172
FBLN1	514.418	1235.19	1272.34	862.713	773.296	887.422
FBLN2	83.5893	133.832	287.401	239.574	140.91	217.662
FBLN5	130.347	243.298	93.6703	272.73	88.9869	161.031
FBLN7	2.90112	3.48646	4.82272	1.44466	3.27368	3.36097
FBN1	28.5085	31.7952	49.7878	52.3986	44.0622	104.951
FBN2	0.448672	2.04629	0.397182	0.656072	1.96651	0.537548
FBN3	0.0180534	0.0772148	0.0224505	0.0026294	0.00481615	0.034832
FBP1	2.29208	6.50296	2.65347	3.06413	5.98517	3.68575
FBP2	0	0.168515	0	0	0	0
FBRS	20.0487	27.3881	26.0812	27.4594	30.5042	25.5263
FBRSL1	6.98437	11.6287	6.95863	10.56	11.4231	9.47692
FBXL12	3.91635	11.7144	13.4315	11.2134	10.6319	14.6546
FBXL13	0.121678	0.100472	0.150965	0	0	0.155935
FBXL14	0	4.82353	5.12455	3.57893	4.05576	2.25677
FBXL15	37.3057	28.3411	6.7332	0	0	19.6521
FBXL16	0.581445	1.55964	3.91875	0.606185	2.76286	46.5695
FBXL17	1.40866	1.15791	2.50164	1.48407	3.3574	2.32924
FBXL18	1.72706	1.74034	2.65807	1.9473	1.53895	1.6747
FBXL19	15.7279	18.8284	14.555	16.3944	18.6014	22.4923
FBXL19-AS1	0.295374	0.33383	0.514123	0.327332	0	0
FBXL2	6.11012	3.70894	4.2803	8.4452	3.56352	9.55647
FBXL20	0.895573	1.96736	1.80638	1.96614	2.44477	1.82662
FBXL21	0	0	0	0	0.0270159	0.0489501
FBXL22	0.495788	0	0	0	0	0
FBXL3	11.1271	9.39904	15.5694	15.449	14.6129	21.163
FBXL4	2.56065	1.93945	3.33402	4.05935	3.30943	2.96667
FBXL5	28.2639	17.6861	34.395	24.826	28.181	46.9431
FBXL6	9.90922	10.5954	8.12267	7.85319	6.93037	9.85961
FBXL7	1.75268	2.71886	3.07837	2.80923	6.25582	4.9341
FBXL8	0	21.7492	0	0	8.73875	0
FBXO10	5.57794	11.6735	68.3424	19.2637	64.73	17.0691
FBXO11	5.04761	12.3738	11.6358	11.2333	13.9289	12.2718
FBXO15	0.416277	0.54909	0.428031	0.370257	0.425184	0.476606
FBXO16	3.85046	3.17651	3.01118	1.28863	15.4057	1.22551
FBXO17	7.69271	10.0162	6.9843	10.8538	6.16105	10.8587
FBXO18	34.7639	15.2834	37.6973	23.9828	25.7301	29.217
FBXO2	0	1.20224	0	0.927025	0	1.53852
FBXO21	2.06154	4.23101	7.89973	4.22575	9.40305	6.16197
FBXO22	1.41257	1.81144	23.3774	25.9315	4.7313	18.3714
FBXO22-AS1	8.93418	12.8882	0	0	12.6763	0
FBXO24	0	0	0	0	0	0
FBXO25	5.89262	6.32882	5.18034	5.37447	9.20367	8.43213
FBXO27	0.962329	1.66038	1.91247	1.69528	1.46288	1.96971
FBXO28	1.92627	2.04747	5.94802	3.64495	4.47342	4.1006
FBXO3	2.85966	3.42202	7.99828	5.20849	7.14396	6.33458
FBXO30	0.996994	1.50116	2.95332	2.36329	9.04422	3.27617
FBXO31	8.01906	14.2126	15.9831	11.9121	12.4902	15.1594
FBXO32	5.87541	46.1323	8.48115	9.44138	15.9213	16.7944
FBXO33	1.80358	1.54244	2.78235	4.47677	2.57707	3.60547
FBXO34	1.45117	3.27527	5.37408	4.73142	8.44555	6.3025
FBXO36	0.484227	1.05875	1.28824	1.06191	1.7047	1.13099
FBXO38	8.19508	3.46568	7.02372	9.0961	8.6662	7.31315
FBXO39	0.179834	0.0632707	0.264798	61.5261	0.27148	0.383186
FBXO4	9.79922	6.19754	7.08323	4.04459	5.22554	8.69414
FBXO40	0	0.0167276	0.0089301	0.00418366	0.00191647	0.0110915
FBXO41	0.321506	0.580547	0.950638	0.941231	0	1.45385
FBXO42	4.14328	9.70552	7.82743	7.13454	9.9967	8.07795
FBXO43	0.0424798	0.407016	0.127631	0.029898	0.0878343	0.104177
FBXO44	4.90185	4.90394	4.65609	3.33415	14.486	5.67361
FBXO45	0.991668	1.21006	2.05331	1.46135	1.46125	1.50127
FBXO46	2.87759	4.69529	5.15783	4.43527	7.15163	307.528
FBXO47	0	0.0293794	0	0	0	0.00737598
FBXO48	0.47964	0.208809	0.341136	0.327228	0.614808	0.279441
FBXO5	0.961621	0.930355	3.09915	1.20933	1.69558	3.05181
FBXO6	6.87643	7.2539	6.48747	6.88555	14.486	7.63089
FBXO7	51.51	48.963	52.6939	59.6103	46.7142	73.6421
FBXO8	4.72125	9.44599	9.1531	10.7372	9.84042	11.2316
FBXO9	4.00928	4.73238	20.9747	12.0293	11.7168	6.17963
FBXW10	0.0285056	0.0539338	0.0496835	0.0513289	0.033927	0.0308937
FBXW11	4.7089	6.10635	11.0003	10.1524	15.1434	10.8048
FBXW12	0	0	0	0	0	0.0124091
FBXW2	3.24967	4.26154	6.97826	11.5722	12.2716	6.5159
FBXW4	39.4255	25.7492	23.8569	22.2974	23.2916	25.3138
FBXW4P1	0.493099	0.440528	11.7291	12.5479	0.516252	25.9188
FBXW5	59.3731	61.4581	42.6901	42.6411	38.8438	46.9269
FBXW7	6.5287	4.80895	8.89298	8.73607	10.39	11.9142
FBXW8	1.16427	1.01329	3.04102	2.10207	3.043	2.57991
FBXW9	5.10046	14.0871	22.7311	3.62151	3.85242	5.50848
FCAMR	0	0.0364094	0.0096092	0.0180083	0.016518	0.0179395
FCAR	0.00362173	0.0316059	0	0.117117	0.181699	0.0416155
FCER1A	0.546806	1.57643	1.23711	0.367164	1.59296	1.30651
FCER1G	119.184	188.543	180.26	198.001	120.646	204.618
FCER2	0.0205629	0.0724132	0.035449	0.0332201	0.268656	0.0734587
FCF1	4.76317	7.64497	15.745	12.5005	14.5818	14.7974
FCGBP	7.40625	13.23	1.65578	6.46794	1.88834	33.9537
FCGR1A	5.53804	5.60768	2.89719	4.165	5.16095	8.12476
FCGR1B	2.67716	1.61207	1.40901	1.83864	1.4294	3.03965
FCGR1C	3.90126	2.2232	2.15981	3.32215	1.44428	5.63834
FCGR2A	11.9911	38.1882	17.8203	31.819	38.8508	27.0786
FCGR2B	1.30677	6.28387	0.655208	0	38.8508	27.0786
FCGR2C	11.9911	38.1882	17.8203	31.819	38.8508	27.0786
FCGR3A	24.8943	25.8794	16.7933	51.6563	27.8291	36.92
FCGR3B	0.428129	25.8794	16.7933	51.6563	27.8291	36.92
FCGRT	239.929	389.664	130.199	148.001	125.8	179.95
FCHO1	1.10312	2.50441	1.97949	1.36119	2.4113	1.92498
FCHO2	1.81756	4.46131	7.15274	4.83626	7.53117	5.87328
FCHSD1	5.73465	5.2172	5.86685	5.48185	6.83935	7.21072
FCHSD2	3.51166	6.60564	5.12887	8.26018	6.87978	5.0074
FCN1	0.0730827	0.859058	0.186587	3.78868	2.82927	0.46024
FCN2	0	0	0	0.0835445	0.0596194	0
FCN3	2.87317	0.984954	0.935192	2.46537	0.717981	1.37955
FCRL1	0	0	0.0178993	0.0251582	0.088193	0.0167037
FCRL2	0	0	0.093601	0	0.107286	0.0453186
FCRL3	0	0.0437625	0.017591	0	0.0604654	0.0218867
FCRL4	0	0	0	0	0	0.02834
FCRL5	0	0.0178169	0.0332995	0	0	0.00590337
FCRL6	1.03408	1.44889	2.23863	1.81245	2.68709	100.954
FCRLA	0	0.0429766	0.139213	0.0652602	0.109733	0.00722518
FCRLB	0.521573	0.929142	0.611849	0.569894	1.28503	0.614856
FDCSP	0.8675	0.0864526	3.45492	4.41221	5.13156	5.34888
FDFT1	18.2563	30.5518	0	23.8653	30.9767	27.6091
FDPS	46.4936	72.2747	100.604	64.2583	77.072	80.5684
FDPSL2A	0.323861	0	0	0	0	0
FDX1	4.25187	4.43507	4.31054	7.52762	4.9648	5.13451
FDX1L	34.8113	24.5788	16.2536	19.3567	14.3532	16.7869
FDXACB1	0.529072	0	1.25675	0.749936	0.652868	0.844542
FDXR	9.01321	9.16557	4.92933	3.17224	4.30591	4.59821
FECH	1.31188	2.14421	2.60199	1.09473	5.31708	2.08178
FEM1A	3.14907	5.3449	8.96506	6.57525	5.42685	5.71607
FEM1B	1.31315	0.601807	4.94458	6.42777	7.519	7.65556
FEM1C	1.64489	2.1667	3.12216	3.60512	4.50184	2.59641
FEN1	0	7.21083	7.45968	5.54163	23.0764	30.3606
FER	1.47597	0.895839	0.58635	0.641553	1.42123	1.36559
FER1L4	0.967587	0	0.878295	0	3.54863	0.732527
FER1L5	0.0420252	0.0931793	0.0628039	0.0588455	0.347437	0.0536163
FER1L6	0	0	0.0042126	0	0.00723203	0.0209266
FER1L6-AS1	0	0	0	0	0	0
FERD3L	0	0	0	0	0	0.038145
FERMT1	0.323129	0.566038	1.59964	0.34553	0.579455	0.675025
FERMT2	78.6182	98.4769	73.768	109.3	54.079	113.331
FERMT3	22.0196	38.286	21.0119	126.246	83.3746	103.839
FES	8.37777	21.7701	10.1185	8.04139	16.5148	12.6133
FETUB	0.0739504	0	0	0	0.0151318	0
FEV	0	0	0	0	0	0
FEZ1	6.02186	11.7445	10.6244	8.15688	6.00019	9.78733
FEZ2	18.3521	19.236	19.0427	24.1771	16.3865	31.5039
FEZF1	0	0	0.0319938	0	0	0
FEZF2	0.0139878	0.00819035	0.00661085	0	0	0.0082399
FFAR1	0	0	0	0	0	0.0446168
FFAR2	0.170843	0.183413	0.0235573	0.151371	0.278484	0.1461
FFAR3	0.053767	1.19444	0.0170229	0.303096	2.14442	0.428053
FGA	1.87684	19.4217	5.21738	2.06709	7.63158	5.11115
FGB	1.52731	12.2533	3.32038	1.91408	5.34478	3.73368
FGD1	4.16421	2.77772	5.85991	4.78915	2.79211	2.96417
FGD2	2.78118	2.20209	2.73129	4.90765	4.72374	4.59474
FGD3	10.3083	10.5326	6.14747	6.27039	8.4123	7.54866
FGD4	0.481363	0.851529	1.17748	2.16296	3.09942	1.99889
FGD5	10.188	5.0999	8.23772	16.0716	12.6359	11.825
FGD5-AS1	5.32275	9.10496	21.1449	11.5438	19.2101	19.9941
FGD6	1.00259	0.91436	1.75261	4.18928	1.93654	1.85625
FGF1	0.0304969	0.17411	0.193073	0.134008	0.332946	0.0954026
FGF10	0.944985	0.900394	3.80422	2.85558	6.08444	4.84733
FGF11	0.199295	0.616003	0.659683	0.499541	1.30861	4.10289
FGF12	0.133696	0.116486	0.2599	0.0266248	0.145185	0.125518
FGF13	0.894535	0.319731	1.27473	1.17556	5.35532	1.44572
FGF14	0.0209368	0.0703516	0.272182	0.00923217	0.139132	0.35686
FGF14-IT1	0.0273377	0.0160054	0	0	0	0
FGF16	0	0	0	0	0	0
FGF17	0.438858	0.425049	0.148563	0.298583	0.347632	0.261605
FGF18	0.148042	1.66631	0.700372	2.8056	0.912702	1.21622
FGF19	0.0136195	0.0797363	0	0	0	0.0320726
FGF2	1.71645	1.41942	1.92592	6.67065	2.769	4.6619
FGF20	0	0	0	0.029305	0	0.117771
FGF21	0	0	0	0	0	0
FGF22	0	1.0119	0.347685	1.30481	0.730785	0.724607
FGF23	0	0.021889	0	0	0	0
FGF3	0.0782848	0.137793	0	0	0.0481328	0
FGF4	0	0	0	0	0	0.0155349
FGF5	0.190648	0.0522327	0.012128	0.0840916	0.0284249	0.0545378
FGF6	0	0	0	0	0	0
FGF7	1.51575	12.9858	30.2502	8.21791	113.52	22.0314
FGF8	0.402221	0.380416	0.157133	0.220935	0	0
